# Inicio de la captura de datos
0.013,-0.051,1.000,10.803,7.202,-75.562
-0.014,-0.109,0.974,-0.061,10.681,-81.177
-0.006,-0.158,1.013,-8.057,14.038,-83.130
0.000,-0.228,1.006,-13.977,13.306,-83.984
0.008,-0.323,1.022,-14.587,12.939,-84.717
0.013,-0.406,1.030,-11.414,15.320,-85.266
0.007,-0.472,1.021,-9.094,19.287,-83.740
-0.001,-0.497,0.977,-8.240,23.193,-81.116
0.011,-0.539,0.948,-7.141,26.550,-78.125
0.011,-0.588,0.916,-6.958,28.992,-74.341
-0.007,-0.610,0.911,-6.836,32.532,-68.970
-0.003,-0.641,0.937,-5.615,36.072,-59.753
0.057,-0.669,0.982,-1.343,38.818,-47.668
0.057,-0.635,0.936,10.071,43.518,-36.255
0.040,-0.581,0.879,28.687,50.537,-26.489
-0.034,-0.488,0.776,46.631,51.208,-17.700
-0.099,-0.355,0.697,58.167,40.833,-8.850
-0.081,-0.259,0.682,59.875,22.888,2.502
-0.048,-0.124,0.732,47.729,4.761,15.503
0.008,0.017,0.778,25.940,-8.484,24.841
0.064,0.163,0.860,4.395,-14.282,31.067
0.134,0.278,0.897,-11.292,-17.456,33.936
0.244,0.352,1.010,-18.066,-11.414,30.151
0.259,0.409,1.010,-13.977,-5.249,19.043
0.246,0.426,0.998,-1.770,0.610,2.991
0.215,0.397,0.958,8.850,3.906,-10.254
0.186,0.344,0.943,11.841,5.859,-20.752
0.155,0.275,0.954,9.521,7.751,-28.564
0.156,0.199,0.957,4.761,12.024,-32.837
0.143,0.124,0.918,-2.014,15.930,-34.729
0.152,0.079,0.898,-9.338,20.203,-35.706
0.173,0.010,0.922,-15.198,21.790,-36.438
0.172,-0.057,0.939,-18.555,22.156,-38.086
0.145,-0.100,0.913,-17.090,23.804,-39.551
0.129,-0.131,0.877,-11.353,25.574,-38.208
0.146,-0.136,0.862,-6.348,23.193,-35.095
0.135,-0.121,0.854,-3.174,17.273,-33.447
0.137,-0.103,0.841,-2.197,12.817,-31.860
0.157,-0.103,0.845,-4.150,11.230,-29.419
0.161,-0.115,0.861,-8.301,10.254,-27.405
0.151,-0.141,0.903,-11.536,9.277,-25.940
0.132,-0.170,0.937,-10.437,8.240,-23.499
0.124,-0.201,0.946,-5.615,7.324,-19.409
0.116,-0.228,0.954,-1.099,4.395,-15.381
0.102,-0.258,0.975,1.282,-0.305,-11.292
0.096,-0.293,0.992,2.258,-5.493,-5.432
0.092,-0.320,1.001,2.014,-9.827,1.892
0.092,-0.338,1.021,0.977,-15.015,10.193
0.099,-0.351,1.049,1.343,-22.949,18.188
0.100,-0.371,1.084,4.089,-32.104,25.818
0.102,-0.389,1.108,9.949,-40.344,32.776
0.110,-0.397,1.109,16.663,-47.119,39.185
0.115,-0.414,1.108,22.827,-53.040,45.288
0.125,-0.438,1.120,26.978,-58.289,50.903
0.147,-0.476,1.137,28.870,-62.134,54.749
0.194,-0.566,1.174,28.259,-65.063,55.420
0.250,-0.717,1.233,22.461,-65.186,52.185
0.281,-0.893,1.290,10.132,-59.814,46.692
0.271,-1.085,1.346,-7.324,-49.011,42.053
0.222,-1.287,1.426,-26.855,-34.668,39.307
0.170,-1.477,1.465,-44.312,-18.433,39.551
0.130,-1.677,1.495,-56.030,-4.456,41.565
0.066,-1.868,1.522,-61.157,4.761,43.945
-0.020,-2.089,1.609,-61.646,11.597,48.401
-0.154,-2.392,1.731,-62.683,17.944,53.162
-0.299,-2.671,1.868,-68.359,31.921,60.364
-0.473,-2.919,1.993,-74.768,61.035,75.439
-0.688,-2.963,2.020,-76.599,99.609,97.656
-0.932,-2.887,1.944,-69.946,142.456,127.380
-1.146,-2.653,1.613,-53.894,182.495,168.579
-1.332,-2.317,1.115,-16.846,206.726,219.788
-1.651,-1.833,0.548,41.016,195.984,274.109
-2.080,-1.129,0.055,98.755,147.217,335.327
-2.446,-0.276,-0.231,130.615,76.294,394.836
-2.547,0.543,-0.233,130.981,0.977,437.561
-2.601,1.215,-0.132,103.210,-63.904,446.472
-3.091,1.610,-0.088,58.716,-98.938,428.284
-3.741,1.912,-0.074,12.329,-100.281,413.086
-4.000,2.219,-0.174,-37.415,-82.336,422.791
-4.000,2.818,-0.176,-74.646,-75.012,461.426
-3.996,4.000,0.470,-90.942,-166.382,577.454
-2.300,4.000,0.499,-103.882,-194.702,600.830
0.124,4.000,-0.184,-115.967,-154.297,574.768
2.672,4.000,-0.874,-117.615,-111.023,472.351
3.882,4.000,-0.626,-150.146,-71.045,235.901
2.278,4.000,0.282,-212.646,-4.700,-90.210
-0.354,2.669,1.188,-225.098,71.106,-344.421
-2.075,1.211,1.760,-171.143,113.647,-414.001
-2.380,0.274,1.891,-49.072,97.046,-334.045
-1.608,0.046,1.631,108.887,38.147,-210.205
-1.104,0.369,1.009,224.182,-18.127,-143.982
-0.974,0.681,0.687,253.540,-35.095,-146.790
-0.993,0.832,0.696,189.697,-13.977,-163.818
-1.119,0.821,0.845,79.834,21.606,-171.631
-1.284,0.662,0.898,-5.005,53.650,-176.575
-1.311,0.538,1.006,-37.720,74.951,-181.030
-1.281,0.377,0.941,-27.832,77.515,-178.711
-1.162,0.247,0.928,2.747,53.711,-168.396
-1.077,0.201,0.827,38.208,27.710,-154.968
-0.936,0.230,0.730,65.674,10.010,-138.977
-0.786,0.311,0.740,80.200,-2.686,-126.221
-0.668,0.306,0.772,81.726,-12.329,-119.690
-0.620,0.287,0.756,72.144,-11.780,-118.042
-0.480,0.261,0.814,58.044,-5.615,-118.225
-0.427,0.191,0.781,47.729,-2.319,-124.451
-0.338,0.074,0.780,42.297,-1.160,-133.240
-0.240,-0.049,0.779,40.344,-2.136,-138.123
-0.176,-0.154,0.761,41.504,-5.798,-138.428
-0.129,-0.251,0.733,45.715,-11.108,-136.536
-0.052,-0.330,0.816,49.500,-15.015,-133.057
-0.014,-0.394,0.820,48.218,-18.127,-127.441
0.012,-0.461,0.866,43.213,-19.653,-119.751
0.023,-0.501,0.901,35.645,-19.653,-111.267
0.037,-0.508,0.944,25.818,-17.273,-101.868
0.061,-0.513,0.986,15.015,-14.221,-92.163
0.090,-0.500,1.003,5.737,-11.047,-83.191
0.158,-0.467,1.014,2.563,-9.155,-75.378
0.225,-0.443,1.023,5.188,-10.864,-70.190
0.233,-0.419,1.023,11.353,-14.709,-67.932
0.217,-0.396,1.046,18.066,-19.531,-67.505
0.221,-0.367,1.080,22.400,-24.292,-66.650
0.218,-0.356,1.126,24.231,-27.283,-64.575
0.189,-0.323,1.151,24.841,-27.161,-62.500
0.170,-0.274,1.161,24.109,-25.024,-61.523
0.152,-0.236,1.172,19.836,-23.071,-60.913
0.160,-0.211,1.192,10.986,-21.362,-61.401
0.178,-0.199,1.210,-0.305,-19.592,-64.026
0.181,-0.182,1.224,-10.620,-16.174,-68.481
0.194,-0.163,1.247,-19.226,-11.780,-73.792
0.224,-0.150,1.251,-25.146,-7.263,-80.200
0.232,-0.153,1.243,-26.062,-3.540,-87.524
0.239,-0.151,1.223,-23.804,0.122,-95.825
0.221,-0.181,1.222,-21.362,2.747,-105.408
0.172,-0.244,1.262,-21.118,5.188,-113.342
0.140,-0.265,1.301,-22.461,11.414,-116.455
0.148,-0.278,1.320,-23.315,20.325,-118.164
0.141,-0.323,1.297,-20.691,27.222,-122.559
0.138,-0.349,1.240,-16.785,33.264,-128.357
0.123,-0.367,1.149,-14.404,39.307,-133.240
0.050,-0.351,1.042,-12.146,44.434,-137.146
-0.001,-0.336,0.947,-11.658,47.363,-136.047
-0.032,-0.335,0.906,-17.456,46.143,-129.395
-0.012,-0.304,0.841,-25.879,41.992,-118.652
0.018,-0.322,0.833,-29.541,36.194,-106.567
0.024,-0.336,0.828,-25.269,29.480,-93.811
0.045,-0.332,0.802,-16.174,25.696,-79.773
0.046,-0.337,0.805,-8.362,22.522,-66.162
0.039,-0.347,0.800,-5.127,18.677,-54.138
0.054,-0.302,0.807,-4.272,13.916,-45.532
0.066,-0.301,0.835,-3.418,6.348,-39.612
0.068,-0.288,0.901,-5.554,0.366,-35.217
0.080,-0.277,0.924,-10.620,-1.770,-29.602
0.081,-0.236,0.939,-11.536,-1.587,-24.353
0.093,-0.175,0.936,-7.141,-1.160,-17.822
0.111,-0.113,0.944,-0.366,-3.296,-11.902
0.125,-0.040,0.937,7.385,-7.202,-6.409
0.167,0.056,0.923,15.625,-9.094,-2.441
0.205,0.130,0.928,21.118,-10.071,-0.916
0.226,0.196,0.902,19.287,-10.193,-2.930
0.234,0.253,0.911,12.451,-6.958,-7.629
0.214,0.258,0.932,5.066,-4.517,-13.489
0.202,0.234,0.962,-1.648,-1.099,-18.433
0.194,0.204,0.968,-5.615,4.333,-21.790
0.188,0.149,0.971,-7.324,9.338,-23.743
0.189,0.095,0.947,-6.714,13.123,-25.696
0.172,0.052,0.917,-2.747,15.076,-26.184
0.151,0.047,0.876,4.333,14.648,-24.597
0.142,0.034,0.852,10.864,11.353,-22.095
0.129,0.012,0.848,11.719,6.226,-19.653
0.118,-0.019,0.870,8.545,2.808,-16.235
0.117,-0.021,0.898,3.479,1.099,-12.024
0.126,-0.020,0.944,-1.099,0.000,-9.705
0.138,-0.039,0.977,-2.502,-0.793,-8.911
0.125,-0.071,1.000,-0.305,-1.343,-8.179
0.093,-0.067,1.003,4.089,-0.977,-5.615
0.103,-0.063,1.018,8.667,-1.282,-2.075
0.113,-0.078,1.042,11.169,-3.845,0.732
0.100,-0.097,1.060,13.000,-6.165,3.052
0.109,-0.115,1.060,15.869,-6.531,5.188
0.126,-0.125,1.045,19.409,-5.798,7.019
0.140,-0.130,1.036,22.156,-6.409,9.888
0.090,-0.156,1.021,23.376,-7.812,13.855
0.101,-0.158,1.032,23.132,-9.399,19.348
0.098,-0.129,1.023,22.766,-12.451,26.672
0.106,-0.058,1.018,21.851,-15.381,35.461
0.148,-0.012,1.035,19.897,-19.653,44.556
0.171,0.028,1.055,14.893,-24.353,52.063
0.227,0.058,1.068,7.996,-24.048,56.824
0.251,0.074,1.066,3.540,-20.691,59.204
