# Inicio de la captura de datos
-0.192,0.723,2.626,-2.441,219.727,-44.189
-0.184,0.592,2.572,10.742,247.925,-59.570
-0.288,0.406,2.574,36.255,227.539,-65.735
-0.386,0.286,2.519,64.514,215.515,-70.313
-0.443,0.174,2.358,87.158,230.774,-71.899
-0.489,0.086,2.218,99.487,240.417,-72.998
-0.520,0.020,2.112,101.746,241.638,-69.092
-0.500,0.057,2.100,97.900,241.272,-58.838
-0.500,0.091,2.151,89.844,243.042,-47.974
-0.504,0.104,2.301,75.500,249.451,-38.879
-0.499,0.076,2.426,56.763,263.489,-33.691
-0.523,0.046,2.483,38.147,283.997,-30.273
-0.554,0.019,2.447,22.400,308.533,-29.541
-0.638,-0.080,2.377,6.470,334.656,-38.940
-0.659,-0.196,2.247,-2.075,353.088,-40.527
-0.683,-0.302,2.007,-6.226,363.525,-32.715
-0.708,-0.343,1.801,-7.996,363.037,-19.470
-0.651,-0.308,1.651,-7.019,355.835,-1.709
-0.573,-0.225,1.504,-2.747,351.196,16.113
-0.570,-0.191,1.304,5.310,351.196,25.085
-0.551,-0.188,1.130,14.221,352.356,30.884
-0.550,-0.194,0.983,19.592,353.333,34.424
-0.544,-0.176,0.789,17.151,355.774,38.086
-0.570,-0.119,0.639,11.963,354.736,46.692
-0.526,-0.076,0.518,5.981,352.966,64.636
-0.482,-0.010,0.468,-7.202,344.666,74.158
-0.417,0.059,0.461,-17.395,335.327,76.599
-0.345,0.169,0.480,-22.461,325.317,74.707
-0.282,0.247,0.439,-23.560,315.002,67.505
-0.244,0.272,0.401,-25.696,303.711,54.077
-0.225,0.259,0.421,-27.283,289.917,42.175
-0.214,0.223,0.371,-28.137,279.419,33.936
-0.219,0.164,0.220,-24.719,268.127,28.076
-0.170,0.075,0.103,-14.404,248.352,25.269
-0.141,0.035,0.107,-5.371,216.858,24.475
-0.068,0.031,0.085,-1.465,183.105,23.499
0.007,0.067,0.022,1.465,147.705,21.606
0.033,0.108,-0.048,8.301,117.249,21.118
0.084,0.174,-0.161,9.583,80.017,30.579
0.103,0.216,-0.159,18.616,37.170,49.622
0.009,0.225,0.107,30.884,31.189,58.899
-0.019,0.142,0.147,17.151,143.188,44.189
0.117,0.115,-0.429,-35.278,273.987,30.457
0.167,0.171,-0.518,-53.467,265.381,37.903
0.149,0.181,-0.437,-37.109,224.060,37.048
0.210,0.132,-0.441,-21.118,203.125,23.254
0.259,0.116,-0.511,-18.311,189.514,11.169
0.266,0.127,-0.567,-18.372,175.903,8.667
0.283,0.163,-0.579,-18.555,162.476,10.193
0.328,0.189,-0.557,-15.808,147.461,10.376
0.396,0.185,-0.566,-11.292,138.794,11.414
0.434,0.192,-0.601,-10.132,137.207,16.724
0.424,0.205,-0.565,-14.709,129.517,18.799
0.457,0.221,-0.484,-20.874,119.812,15.686
0.527,0.202,-0.450,-19.897,118.469,10.437
0.533,0.203,-0.464,-15.381,126.953,5.127
0.510,0.261,-0.456,-16.296,139.832,5.798
0.527,0.294,-0.473,-15.320,155.151,11.169
0.539,0.307,-0.500,-10.986,167.480,15.625
0.535,0.335,-0.667,-4.944,170.471,12.634
0.499,0.397,-0.817,0.610,148.682,-14.099
0.445,0.355,-0.905,27.405,124.268,-37.109
0.433,0.372,-1.076,45.105,124.329,-37.842
0.366,0.424,-1.283,52.795,118.225,-36.194
0.298,0.425,-1.527,68.481,103.821,-36.987
0.248,0.450,-1.672,78.552,86.914,-35.339
0.263,0.467,-1.791,77.454,66.345,-34.790
0.286,0.525,-1.878,72.205,44.495,-36.926
0.266,0.520,-1.914,67.444,25.879,-41.504
0.255,0.525,-1.804,37.842,10.010,-44.128
0.303,0.332,-1.625,7.874,-10.254,-46.570
0.351,0.261,-1.477,-0.427,-30.029,-42.175
0.409,0.234,-1.347,-23.254,-39.001,-31.311
0.483,0.192,-1.227,-40.710,-47.974,-24.536
0.546,0.176,-1.119,-51.575,-58.716,-17.639
0.606,0.170,-1.020,-59.143,-68.726,-12.756
-0.691,-0.387,1.655,19.958,-199.768,-67.505
-0.683,-0.402,1.641,1.953,-182.556,-60.974
-0.661,-0.370,1.594,-13.245,-166.199,-52.124
-0.649,-0.315,1.529,-22.888,-154.663,-42.480
-0.632,-0.277,1.476,-26.489,-149.170,-35.217
-0.608,-0.251,1.482,-25.269,-148.010,-29.419
-0.561,-0.148,1.553,-22.339,-150.513,-22.583
-0.465,0.006,1.682,-19.104,-155.151,-18.616
-0.343,0.146,1.891,-16.296,-163.513,-22.278
-0.240,0.180,2.276,-10.803,-172.913,-34.363
-0.145,0.178,2.961,-8.545,-183.044,-54.932
-0.035,0.128,3.996,-15.259,-175.964,-77.759
-0.046,-0.167,4.000,-31.555,-119.629,-94.238
-0.179,-0.678,4.000,-33.691,-26.306,-99.731
-0.336,-1.082,4.000,8.789,29.419,-76.355
-0.398,-0.762,3.157,50.842,89.233,-37.109
-0.418,-0.456,2.407,72.266,124.573,3.845
-0.295,-0.280,1.954,77.271,140.381,28.809
-0.291,-0.191,1.752,72.327,142.517,36.499
-0.336,-0.126,1.833,66.528,139.832,37.903
-0.298,-0.042,2.013,54.443,143.860,35.767
-0.306,0.040,2.123,40.955,157.288,32.043
-0.349,0.085,2.118,33.508,174.011,28.992
-0.384,0.061,2.123,31.799,187.195,23.254
-0.448,0.018,2.126,35.095,196.960,21.301
-0.448,-0.069,2.077,38.147,209.595,12.329
-0.455,-0.091,2.021,38.757,222.778,9.827
-0.467,-0.122,1.962,42.358,231.995,10.742
-0.490,-0.157,1.854,49.744,236.023,5.371
-0.533,-0.243,1.737,63.477,237.549,0.366
-0.571,-0.364,1.695,75.317,241.882,-0.671
-0.584,-0.461,1.643,75.195,249.207,2.136
-0.618,-0.499,1.615,68.970,247.009,11.841
-0.629,-0.467,1.581,58.228,256.775,26.611
-0.589,-0.352,1.615,35.339,268.677,35.522
-0.545,-0.244,1.638,10.498,277.710,39.612
-0.536,-0.207,1.645,-11.658,291.138,38.330
-0.525,-0.241,1.639,-27.954,305.908,33.997
-0.517,-0.291,1.627,-39.673,317.261,30.029
-0.484,-0.349,1.627,-49.805,323.608,27.649
-0.476,-0.389,1.711,-55.298,329.102,29.053
-0.449,-0.379,1.758,-57.068,339.844,33.813
-0.441,-0.312,1.628,-54.688,358.093,40.222
-0.463,-0.260,1.426,-43.579,371.399,47.729
-0.482,-0.168,1.246,-28.259,379.333,51.941
-0.486,-0.134,1.052,-5.188,388.672,50.110
-0.503,-0.138,0.925,16.968,400.696,47.424
-0.508,-0.113,0.741,16.296,408.325,46.204
-0.494,-0.096,0.625,10.803,401.917,49.133
-0.465,-0.075,0.468,2.502,382.996,55.298
-0.446,-0.040,0.440,-3.845,358.582,64.392
-0.403,0.038,0.361,-14.526,334.229,74.463
-0.347,0.098,0.229,-21.179,312.195,73.975
-0.288,0.112,0.086,-18.127,272.400,72.754
-0.277,0.111,0.008,-7.751,221.252,83.313
-0.256,0.108,-0.072,-3.601,186.462,93.018
-0.225,0.137,-0.073,-8.911,174.072,93.689
-0.312,0.143,0.117,-14.038,201.599,80.444
-0.231,0.031,-0.351,-27.893,309.570,52.795
-0.169,0.107,-0.565,-46.509,344.055,47.058
-0.217,0.132,-0.478,-35.095,301.025,49.377
-0.170,0.055,-0.492,-17.944,273.560,43.152
-0.108,0.105,-0.483,-20.447,265.381,38.635
-0.058,0.123,-0.490,-24.963,255.371,34.729
-0.069,0.086,-0.607,-23.560,238.892,26.062
-0.085,0.055,-0.742,-17.700,218.933,18.066
-0.077,-0.021,-0.810,-17.395,206.543,18.677
-0.042,-0.074,-0.791,-31.189,202.759,29.907
0.006,-0.009,-0.782,-52.429,197.632,41.565
0.128,0.059,-0.837,-55.481,181.396,42.053
0.219,0.115,-0.886,-37.292,160.950,36.438
0.275,0.071,-0.877,-20.874,148.804,28.870
0.281,0.058,-0.866,-27.710,149.292,21.912
0.274,0.027,-0.833,-48.584,152.405,18.799
0.320,0.043,-0.817,-64.697,153.931,19.226
0.345,0.146,-0.926,-67.078,157.776,21.240
0.326,0.240,-1.071,-48.950,158.875,21.179
0.263,0.294,-1.240,-28.320,150.208,13.306
0.171,0.297,-1.500,-15.015,131.897,-2.380
0.058,0.240,-1.792,-2.136,109.619,-20.447
-0.051,0.159,-2.026,7.751,86.609,-34.058
-0.128,0.069,-2.188,10.376,58.960,-41.992
-0.136,0.129,-2.236,-3.540,29.907,-44.800
-0.167,-0.101,-2.026,-53.955,3.235,-40.710
-0.132,-0.246,-1.926,-54.932,-19.897,-33.264
-0.071,-0.185,-1.948,-20.020,-41.321,-20.081
0.093,-0.050,-1.740,-4.272,-63.660,-6.409
0.223,0.039,-1.423,-17.944,-84.839,2.441
0.380,0.083,-1.131,-25.513,-99.182,7.019
0.535,0.137,-0.944,-22.278,-109.497,9.521
0.636,0.184,-0.889,-17.090,-115.173,7.874
0.672,0.191,-0.862,-15.503,-119.934,2.625
0.692,0.155,-0.821,-17.395,-124.084,-3.479
0.709,0.124,-0.801,-21.057,-127.014,-7.385
0.697,0.095,-0.804,-20.447,-129.517,-11.536
0.672,0.067,-0.826,-14.954,-132.019,-15.930
0.662,0.041,-0.857,-7.690,-135.010,-19.226
0.613,0.006,-0.879,1.953,-138.672,-21.729
0.544,-0.060,-0.950,10.742,-142.517,-22.888
0.486,-0.108,-1.020,16.724,-150.024,-20.569
0.418,-0.124,-1.050,22.217,-161.865,-15.808
0.377,-0.102,-1.034,29.236,-177.734,-10.925
0.353,-0.062,-0.967,37.292,-194.702,-6.226
0.315,-0.006,-0.906,44.006,-205.688,-2.014
0.295,0.030,-0.865,50.842,-211.182,1.587
0.257,0.056,-0.830,58.960,-219.299,1.282
0.208,0.060,-0.772,66.895,-230.530,-0.977
0.159,0.036,-0.689,72.449,-240.784,-4.395
0.107,0.021,-0.612,72.327,-249.329,-7.690
